Open,High,Low,Close,Volume,Symbol
16.3262,16.5169,16.1552,16.3608,1126639318.4293,AAPL
16.5288,16.5346,16.2481,16.4219,808606087.71611,AAPL
16.4219,16.491,16.3638,16.4449,510126764.77141,AAPL
16.4528,16.512,15.8649,16.0793,957081136.27326,AAPL
15.8027,16.0941,15.5686,15.9913,958312597.57436,AAPL
16.18,16.2185,15.7849,16.0052,775462391.62836,AAPL
16.1336,16.3775,16.0487,16.3458,610606340.20781,AAPL
16.4209,16.5209,16.3815,16.4449,495587851.44528,AAPL
16.5571,16.6481,16.497,16.6481,482287778.40545,AAPL
16.8141,17.1379,16.7588,17.1349,818082405.66565,AAPL
17.4302,17.9371,17.3541,17.782,1680142166.811,AAPL
18.0843,18.0962,17.4482,17.6604,1373243872.327,AAPL
17.634,17.7712,17.4302,17.6604,977515432.50537,AAPL
18.0467,18.1495,17.7672,18.1286,1067212988.2838,AAPL
18.0784,18.3044,17.5529,18.2758,967071600.81023,AAPL
18.1791,18.3874,18.1375,18.1722,762652777.09454,AAPL
18.0299,18.2304,17.9607,18.0754,739076057.8082,AAPL
18.1099,18.1505,17.9263,17.9776,509747314.02561,AAPL
18.0882,18.3113,17.9528,18.3054,705064547.29854,AAPL
18.2817,18.587,18.2778,18.5326,718104856.36777,AAPL
18.6501,18.743,18.4073,18.6274,775557014.35604,AAPL
18.4824,18.5949,18.3133,18.3934,719024350.01055,AAPL
18.3607,18.4151,18.0347,18.0813,864989121.06485,AAPL
18.1495,18.663,18.1069,18.6591,707777195.09004,AAPL
18.9198,19.067,18.7747,18.9799,987062081.66057,AAPL
18.8299,18.8765,18.6087,18.8289,677799684.0493,AAPL
18.9098,19.1419,18.8002,19.1006,601571366.166,AAPL
18.8842,19.2991,18.8586,19.1886,645613465.96329,AAPL
19.3011,19.4215,18.8792,18.9545,1052354051.9747,AAPL
19.1876,19.2081,18.7993,18.8862,824382347.91425,AAPL
18.8497,19.0403,18.7134,18.7826,726931101.71987,AAPL
18.822,18.8408,18.2017,18.2522,1017647434.5809,AAPL
18.3994,18.4063,17.4372,17.4955,1243663865.5151,AAPL
17.4591,18.3974,17.2487,18.3884,1213992030.5557,AAPL
18.5089,18.7065,18.1781,18.348,1129414746.3188,AAPL
18.1019,18.2383,17.63,17.7177,987714991.23886,AAPL
17.8364,17.9331,17.204,17.2811,1220415644.7174,AAPL
17.209,17.392,16.7854,17.2427,1144072812.8408,AAPL
16.9694,17.1224,16.7381,16.8972,1268764949.695,AAPL
18.5671,18.6384,18.2758,18.3974,1071752295.3527,AAPL
18.5268,18.5386,18.1614,18.3283,634282179.67686,AAPL
18.2482,18.2817,18.1108,18.1868,481642966.67615,AAPL
18.0309,18.0487,17.5833,17.6122,598892901.86762,AAPL
17.6408,17.9984,17.5291,17.5569,723244668.85536,AAPL
17.4984,17.7167,17.4571,17.6733,509090562.0696,AAPL
17.8106,17.8374,17.5004,17.5471,473579868.16207,AAPL
17.4039,17.4412,17.0465,17.0484,629342880.5818,AAPL
16.9344,17.2744,16.9266,17.1766,548678612.04642,AAPL
17.1786,17.2367,16.8505,17.1379,594361457.75138,AAPL
17.0016,17.311,16.9148,17.1667,569050115.01808,AAPL
17.3297,17.3691,17.1449,17.207,403511714.01482,AAPL
17.0415,17.3257,17.0225,17.0926,471916315.03428,AAPL
16.9674,17.1165,16.8161,16.8349,423171685.58282,AAPL
16.9334,16.9869,16.6411,16.6838,563678867.86909,AAPL
16.7103,16.7944,16.3183,16.4703,670584318.34459,AAPL
16.4488,16.5129,15.9883,15.9883,730232723.747,AAPL
16.1029,16.3904,15.7495,15.9962,866804191.44754,AAPL
16.1198,16.9354,16.1059,16.9285,757583492.23456,AAPL
17.1786,17.308,16.6661,16.7964,822280810.30144,AAPL
16.8131,17.2763,16.6848,17.208,696208310.13811,AAPL
17.3691,17.387,16.9266,17.0504,508124820.17143,AAPL
17.0295,17.0667,16.8427,16.9594,388458712.82535,AAPL
17.218,17.312,17.0504,17.2606,450327307.85684,AAPL
17.1667,17.4916,17.0876,17.4671,626619495.39489,AAPL
17.5142,17.5381,17.2359,17.4224,582310422.73915,AAPL
17.1657,17.2714,16.905,16.9197,616629962.34341,AAPL
16.9344,17.1165,16.5414,17.0195,659217329.83868,AAPL
16.9276,17.0846,16.8378,16.9762,459381486.69982,AAPL
17.1252,17.307,17.0561,17.2359,435872830.65441,AAPL
17.4106,17.4116,17.207,17.2437,449596121.09653,AAPL
17.2407,17.5093,17.1607,17.5014,411156642.36057,AAPL
17.7256,17.7495,17.209,17.227,699777070.0586,AAPL
17.3257,17.391,17.0916,17.3771,515612755.74748,AAPL
17.3277,17.4452,17.2032,17.2566,347790005.00094,AAPL
17.229,17.298,17.1086,17.2377,409339497.39765,AAPL
17.221,17.3307,17.1786,17.3149,396543380.29131,AAPL
17.22,17.7306,17.2032,17.6664,520976728.19716,AAPL
17.5952,17.7947,17.5853,17.7167,427674911.76312,AAPL
17.7405,17.7732,17.5152,17.6654,425157193.51354,AAPL
17.6565,17.7415,17.4146,17.4204,386474400.63852,AAPL
17.4621,17.5579,17.3551,17.5559,337005969.48684,AAPL
17.4106,17.4858,17.2032,17.214,338616271.00574,AAPL
17.2319,17.3267,17.1115,17.2527,327531116.60201,AAPL
17.3426,17.3939,17.2497,17.3267,240331447.54423,AAPL
17.2417,17.312,17.0589,17.1627,335046403.42748,AAPL
17.4302,17.6132,17.3188,17.6132,498636145.86415,AAPL
17.6349,17.8986,17.6022,17.8718,473502648.01361,AAPL
17.9419,18.0952,17.9154,18.0774,286228216.99557,AAPL
18.1128,18.5288,18.0853,18.3954,573288760.84023,AAPL
18.3093,18.351,18.1435,18.2728,496114476.90105,AAPL
18.2541,18.5149,18.2186,18.5139,448978834.76394,AAPL
18.6374,18.6956,18.2551,18.343,605197328.40893,AAPL
18.2798,18.3273,18.0122,18.2284,555369166.66712,AAPL
18.1029,18.1997,17.8758,18.0626,506480667.25427,AAPL
18.1851,18.3123,18.0952,18.2443,368880411.27405,AAPL
18.2492,18.4457,18.2462,18.3044,356795702.04829,AAPL
18.4231,18.4428,18.1908,18.3054,347760918.35353,AAPL
18.2946,18.348,18.2027,18.2837,298814563.56591,AAPL
18.4368,18.5593,18.2758,18.5288,516754347.93444,AAPL
18.489,18.5317,18.2077,18.2246,470419203.17918,AAPL
17.9263,18.2738,17.7256,18.2116,577321524.06587,AAPL
18.3183,18.3884,18.0516,18.1237,665427093.15295,AAPL
17.3257,17.5152,17.1925,17.3416,1038593136.6056,AAPL
17.4848,17.5034,17.2023,17.3386,481558548.77718,AAPL
17.3426,17.6683,17.2407,17.6485,478344495.49999,AAPL
17.8236,18.0784,17.7286,17.9459,448766591.74142,AAPL
18.1927,18.4486,18.1781,18.4221,547131416.6456,AAPL
18.576,18.591,18.186,18.3015,455104626.68478,AAPL
18.1811,18.4201,18.1029,18.3303,393353325.92821,AAPL
18.5069,18.6384,18.4448,18.569,408077414.52301,AAPL
18.6177,18.8457,18.5563,18.7767,357791400.31784,AAPL
18.7826,18.8497,18.6394,18.7251,343938102.84862,AAPL
18.6818,18.8151,18.6127,18.6956,289129876.35856,AAPL
18.7134,18.8309,18.7115,18.8002,261404506.92475,AAPL
18.7401,18.8319,18.7401,18.8309,229896040.7305,AAPL
18.8822,19.0817,18.8782,19.0817,328355249.4161,AAPL
19.139,19.3444,19.0887,19.1342,400835769.78971,AAPL
19.1212,19.2031,19.0127,19.1086,303474452.44604,AAPL
19.1192,19.2871,19.0976,19.2752,300234892.66575,AAPL
19.3841,19.6329,19.3493,19.6299,521809760.74777,AAPL
19.6882,20.1456,19.6853,20.1456,722941699.14453,AAPL
20.3193,20.4437,19.6982,19.8718,956454467.24916,AAPL
19.8236,20.263,19.6299,20.2591,666117089.01669,AAPL
20.1751,20.2907,20.024,20.0695,495122640.24641,AAPL
19.9767,20.2779,19.856,20.0871,509838714.01594,AAPL
20.5949,20.6235,20.4032,20.4684,503050314.94268,AAPL
20.4466,20.4813,20.3143,20.4408,314851449.35874,AAPL
20.4554,20.5256,20.3735,20.4002,238821168.33151,AAPL
20.3143,20.3411,20.0764,20.107,356669543.47381,AAPL
20.2108,20.2512,19.9086,20.1486,398762786.2576,AAPL
20.1632,20.4516,20.1268,20.4456,433416970.12983,AAPL
20.4654,20.4883,20.2819,20.3015,396295164.71602,AAPL
20.3914,20.5444,20.3183,20.4853,461293713.04579,AAPL
20.5375,20.671,20.4713,20.6096,388434653.16221,AAPL
20.6096,20.6945,20.0526,20.0735,574875491.72586,AAPL
20.1446,20.2966,19.8858,20.009,593864513.27129,AAPL
20.1979,20.2907,19.8698,20.2878,839319727.45277,AAPL
20.5189,20.7617,20.4398,20.6847,705069460.88459,AAPL
20.899,21.1123,20.8347,20.9387,707654276.46514,AAPL
21.1834,21.1974,21.0402,21.1964,469317150.52699,AAPL
21.1994,21.2735,21.0957,21.2615,439962700.0165,AAPL
21.2112,21.3218,21.1904,21.2665,385136376.38303,AAPL
21.1776,21.2054,21.0098,21.1648,396472367.68376,AAPL
21.2755,21.3544,21.1834,21.2064,673421448.03667,AAPL
20.8034,21.0571,20.6857,20.9248,753748863.06346,AAPL
20.8467,20.984,20.3864,20.4032,611398897.68821,AAPL
20.2552,20.3765,20.025,20.1466,679821727.47402,AAPL
20.1208,20.6631,20.0022,20.6373,700022818.20979,AAPL
20.5584,20.6305,20.1949,20.2059,630632442.27887,AAPL
20.3292,20.5003,19.8858,19.9727,640556696.42107,AAPL
20.0438,20.182,19.708,20.029,740185086.47684,AAPL
20.1377,20.351,20.0695,20.3391,499942445.95077,AAPL
20.3322,20.4242,20.1572,20.1969,436898341.52258,AAPL
20.1476,20.1712,19.7277,19.7673,700019383.86322,AAPL
19.5933,19.6143,19.2674,19.3308,751957364.32648,AAPL
19.3454,19.3988,18.8862,19.2597,988378035.78446,AAPL
19.3762,19.5352,19.2951,19.4116,601309990.32048,AAPL
19.5805,19.6033,19.0245,19.0245,643547342.01195,AAPL
19.069,19.2448,18.9407,19.0738,542218232.55671,AAPL
19.1548,19.2369,18.8961,19.2269,509600452.17327,AAPL
19.2448,19.6982,19.1134,19.6823,648008012.46692,AAPL
19.6547,19.7732,19.5063,19.5243,458778216.18664,AAPL
19.3712,19.4472,19.0817,19.1628,561760305.39671,AAPL
19.1154,19.1371,18.4655,18.4725,877088737.09616,AAPL
18.5504,19.2448,18.4989,19.2051,644193346.4477,AAPL
19.1134,19.2003,18.5288,18.578,833275601.4987,AAPL
18.822,18.9779,18.496,18.6837,658063376.23157,AAPL
18.7787,18.8398,18.341,18.4625,771996559.84382,AAPL
18.4595,18.5979,17.8996,18.2946,1200562258.2839,AAPL
18.0189,18.2324,17.8027,18.0329,601345597.36644,AAPL
18.1198,18.263,17.9974,18.0674,426184739.47503,AAPL
18.0497,18.0803,17.4088,17.47,706722564.16247,AAPL
17.6743,17.8047,17.4936,17.7079,623985685.70168,AAPL
17.8778,17.8926,17.5707,17.6545,441872766.73357,AAPL
17.4591,17.4818,16.9099,16.9791,930345099.62053,AAPL
17.0589,17.1076,16.2866,16.3638,1238675386.0104,AAPL
16.4459,16.8823,16.2392,16.6451,1091338498.3311,AAPL
16.8605,16.8704,16.3914,16.5179,605237584.78255,AAPL
16.3992,16.7481,16.3212,16.5199,625638406.26052,AAPL
16.5989,16.6581,16.3153,16.3361,559715977.19374,AAPL
16.3558,16.4169,15.9016,15.9932,926625243.63858,AAPL
15.9806,16.1267,15.3879,16.0565,1487005066.253,AAPL
16.4547,17.2685,16.4289,17.213,965518999.75603,AAPL
17.4019,17.4029,16.8733,17.0677,754181807.4019,AAPL
17.1687,17.2646,16.9354,17.0916,437876498.50255,AAPL
17.2586,17.4039,17.1205,17.389,320228190.24723,AAPL
17.5222,17.9518,17.4551,17.9381,738950854.00635,AAPL
17.9381,17.9647,17.6505,17.7947,625565935.67565,AAPL
17.5647,17.8246,17.4116,17.7375,611438887.77845,AAPL
17.9588,18.0803,17.8096,17.9321,603742216.42531,AAPL
17.8384,17.9026,17.7296,17.8106,458899429.78808,AAPL
18.0626,18.0912,17.8156,17.8364,427269549.52051,AAPL
17.7022,17.7032,17.4079,17.5212,654367761.14743,AAPL
17.311,17.3208,16.3952,16.3952,1225175736.126,AAPL
16.0931,16.8349,15.7819,16.6511,1381173477.8308,AAPL
16.8378,16.8922,16.1267,16.2243,924100779.20647,AAPL
15.9747,16.3864,15.8689,16.1208,739740391.24623,AAPL
16.4249,16.7222,16.3508,16.4742,694031051.86601,AAPL
16.6681,16.6749,16.3183,16.4022,571449280.47483,AAPL
16.1612,16.3598,15.9982,16.1168,733515434.59338,AAPL
15.6625,15.7662,15.3839,15.5112,1184489743.1705,AAPL
15.4848,15.8226,15.2506,15.7889,889889676.66495,AAPL
15.9747,16.2758,15.8304,16.2442,733680738.84626,AAPL
16.1711,16.2382,15.9893,16.0152,527066845.23562,AAPL
16.1267,16.1326,15.7909,15.8738,557137146.40756,AAPL
15.5952,15.8126,15.5241,15.8027,699988620.5419,AAPL
15.8344,15.9518,15.7849,15.8285,206282988.447,AAPL
15.7939,15.8066,15.5519,15.6092,354687665.29912,AAPL
15.6259,15.7088,15.3553,15.6725,533811120.24545,AAPL
15.5261,15.6536,15.46,15.5054,415569001.11726,AAPL
15.5201,16.2906,15.4877,16.192,773504315.9458,AAPL
16.8505,16.8863,16.4802,16.7063,657575447.92368,AAPL
16.6611,16.7262,16.4624,16.495,413946129.60645,AAPL
16.3391,16.3904,15.9992,16.0367,697173284.57321,AAPL
15.8837,16.1039,15.6773,15.9401,567796679.7714,AAPL
16.1019,16.184,15.8609,15.9835,537774352.12799,AAPL
15.9036,15.9747,15.7008,15.7346,478162043.81393,AAPL
16.0813,16.0862,15.6872,15.9271,705018299.04315,AAPL
15.8589,15.9845,15.7939,15.8324,411448933.40005,AAPL
15.296,15.441,15.1686,15.2674,861177769.91905,AAPL
15.1626,15.1825,14.7083,14.7842,1027750552.1649,AAPL
15.0511,15.5005,14.9869,15.3988,810274186.89817,AAPL
15.5271,15.541,15.2753,15.296,531519346.96768,AAPL
15.1686,15.2822,15.1045,15.214,555156386.01547,AAPL
15.3524,15.452,15.1124,15.3593,540674947.37005,AAPL
15.4818,15.6705,15.3593,15.6397,1006800746.5416,AAPL
13.9973,14.1703,13.699,13.7078,1713805007.1085,AAPL
13.7443,13.8816,13.2357,13.3849,1417405908.9831,AAPL
13.3228,13.7909,13.2624,13.6871,921130227.37793,AAPL
13.951,14.0042,13.7572,13.9431,669987408.25745,AAPL
13.9043,14.0772,13.8292,13.9003,489428735.63044,AAPL
13.9033,13.9744,13.8432,13.8591,374618726.4865,AAPL
13.9695,13.9814,13.6417,13.8027,633000925.41303,AAPL
13.8115,13.873,13.45,13.459,559722025.77462,AAPL
13.5114,13.9884,13.457,13.9302,672626938.48665,AAPL
13.8884,14.1927,13.7721,13.9153,696230458.23099,AAPL
14.1782,14.3846,13.8984,14.3292,819820943.3767,AAPL
14.5058,14.654,14.3301,14.5367,738481526.04654,AAPL
14.5819,14.8398,14.484,14.6897,603441480.25473,AAPL
14.6758,14.7628,14.3154,14.3204,709572727.56424,AAPL
14.2995,14.4949,14.1772,14.2936,554236567.36524,AAPL
14.2164,14.4347,14.2006,14.2806,414702654.79751,AAPL
14.3497,14.3895,14.0772,14.0842,457200379.9751,AAPL
14.1118,14.1623,13.8904,14.0792,508321001.14388,AAPL
14.0081,14.0081,13.7365,13.7375,555492421.4368,AAPL
13.6495,13.7473,13.5518,13.6515,521345221.83844,AAPL
13.7503,13.8214,13.6673,13.7969,385580007.49269,AAPL
13.8904,13.9282,13.5449,13.5508,434215318.00763,AAPL
13.5835,13.8194,13.3949,13.7414,584646352.47985,AAPL
13.7246,13.8472,13.4846,13.6052,685190849.41859,AAPL
13.5893,13.7068,13.5094,13.5094,376218260.23543,AAPL
13.4058,13.4116,13.1597,13.1745,644193898.25162,AAPL
13.0926,13.1054,12.8229,12.8535,679058792.24522,AAPL
12.899,13.3198,12.8762,13.1943,744600434.08701,AAPL
13.2988,13.3228,12.9899,13.0264,536917035.14275,AAPL
12.9929,13.221,12.8862,13.1774,546307484.30341,AAPL
13.1538,13.3277,13.1172,13.2121,456874235.51238,AAPL
13.1509,13.4362,13.0115,13.4008,553403150.07062,AAPL
13.3326,13.4323,13.0857,13.1122,543690043.44299,AAPL
13.1122,13.2979,13.0174,13.1092,473563087.24819,AAPL
13.2467,13.3018,13.1735,13.2367,354604779.28881,AAPL
13.4028,13.5942,13.3829,13.5785,751463380.35033,AAPL
13.5104,14.0013,13.5034,13.947,707396361.29077,AAPL
14.0643,14.108,13.7266,13.9083,614714267.22642,AAPL
14.0003,14.0071,13.7592,13.8352,360189307.25668,AAPL
13.78,14.0171,13.7761,13.8551,447235061.49686,AAPL
13.9113,14.1423,13.867,14.1363,461064165.65503,AAPL
14.2214,14.3826,14.1325,14.1868,584794266.30333,AAPL
14.2443,14.257,14.0952,14.1138,343423845.90039,AAPL
13.9695,13.9804,13.7949,13.8352,386735529.43788,AAPL
13.7681,13.8282,13.5153,13.5469,516935145.22125,AAPL
13.532,13.5795,13.0906,13.1271,454454381.96502,AAPL
13.0867,13.4106,13.05,13.1538,618053610.3666,AAPL
13.2022,13.3839,13.1686,13.22,423627379.42978,AAPL
13.2753,13.3138,13.0145,13.0896,418324917.423,AAPL
12.9929,13.0055,12.8427,12.9523,446967923.60349,AAPL
13.0036,13.0837,12.9304,13.0451,351175339.22551,AAPL
13.049,13.1142,12.9383,13.0679,357866631.94725,AAPL
13.1054,13.3769,13.0382,13.3356,438494075.41813,AAPL
13.2753,13.4058,13.1962,13.2929,383272983.16473,AAPL
13.2881,13.2881,13.1321,13.1538,278466170.54715,AAPL
13.0689,13.0954,12.8387,12.8477,370104914.78342,AAPL
12.9009,13.056,12.8712,13.0461,356221701.44218,AAPL
12.8613,12.8722,12.184,12.3281,1102446395.1558,AAPL
12.3942,12.4199,11.9279,11.9981,777248794.53213,AAPL
11.8728,12.2293,11.7859,11.9519,710767366.8383,AAPL
12.028,12.3095,11.9754,12.2007,501393895.77888,AAPL
12.3646,12.4979,12.2047,12.4308,770980967.27133,AAPL
12.0447,12.7092,12.012,12.41,1131611367.3396,AAPL
12.5848,12.6698,12.4555,12.4979,448152339.82411,AAPL
12.5415,12.8151,12.493,12.7696,891716358.21697,AAPL
12.8702,13.2713,12.8525,13.1627,746862882.78356,AAPL
13.3168,13.6259,13.223,13.5498,806527423.1349,AAPL
13.6012,13.6159,13.2949,13.446,591634562.28157,AAPL
13.5211,13.7296,13.4838,13.6349,492355349.69266,AAPL
13.8125,13.871,13.7463,13.7721,421792314.50818,AAPL
13.947,14.1453,13.9033,14.1012,579262887.68347,AAPL
14.2304,14.2541,13.8855,14.0377,564144247.14035,AAPL
14.0495,14.2424,13.95,14.1947,551249012.88876,AAPL
14.1653,14.2639,14.0357,14.0732,462017091.5276,AAPL
14.109,14.1623,13.8787,13.9547,387984764.89992,AAPL
13.9093,14.107,13.9083,14.0101,367442594.54632,AAPL
13.9824,14.0241,13.6199,13.6743,518094102.5255,AAPL
13.53,13.5865,13.0115,13.2111,859438263.26058,AAPL
13.0392,13.4876,12.9039,13.3889,699449818.95059,AAPL
13.527,13.5578,13.2793,13.3475,496121393.18093,AAPL
13.3058,13.7345,13.2506,13.6447,522938372.88669,AAPL
13.4975,13.7246,13.3769,13.5449,528859427.33074,AAPL
13.6802,13.8125,13.4994,13.5962,513758026.35686,AAPL
13.4313,13.7463,13.4263,13.6199,409385645.41709,AAPL
13.5815,13.7306,13.5656,13.7148,320211685.74154,AAPL
13.8601,13.8974,13.5815,13.5982,447293046.46961,AAPL
13.5548,13.7869,13.537,13.7078,383304147.42981,AAPL
13.7306,14.0033,13.694,13.9113,409904282.37215,AAPL
13.9411,14.0832,13.8482,13.8551,445400422.83112,AAPL
13.8855,13.9362,13.6319,13.8855,431453507.0186,AAPL
13.9625,14.0003,13.7829,13.8422,344867618.06046,AAPL
13.7306,13.8855,13.6693,13.7128,336517206.89195,AAPL
13.7246,13.7721,13.3729,13.5074,483395605.25528,AAPL
13.449,13.6545,13.3336,13.6101,469102412.74328,AAPL
13.701,13.8352,13.457,13.5211,521942238.23643,AAPL
13.4253,13.6398,13.3493,13.4798,331725245.51683,AAPL
13.54,13.5923,13.2949,13.3158,307464622.48444,AAPL
13.3257,13.467,13.2081,13.4313,331509508.41118,AAPL
13.4146,13.4421,13.2002,13.2487,315196885.69628,AAPL
13.2929,13.4243,13.2585,13.3088,300736232.33995,AAPL
13.2949,13.3988,13.2535,13.3018,226119052.28753,AAPL
13.291,13.2988,13.0313,13.0313,360497013.3688,AAPL
12.9178,13.1241,12.7902,12.8407,414297414.05301,AAPL
12.8922,12.9393,12.5719,12.7411,557824825.70734,AAPL
12.5504,12.5898,12.2619,12.4021,557095281.19648,AAPL
12.4979,12.5632,12.2866,12.4041,364310054.3508,AAPL
12.4437,12.4703,12.1898,12.2619,426401450.59054,AAPL
12.2995,12.3666,12.1246,12.1326,391010835.2896,AAPL
12.1276,12.4041,12.0506,12.2876,666801914.12338,AAPL
12.4061,12.7026,12.3607,12.6076,453411794.53757,AAPL
12.6304,12.9899,12.6156,12.8922,544818792.26728,AAPL
12.9652,13.0303,12.8593,12.9633,279301207.81657,AAPL
12.9513,13.0412,12.7942,12.8584,317702400.47325,AAPL
12.9423,12.97,12.652,12.7872,345667072.58354,AAPL
12.743,13.0481,12.644,13.0115,408781864.61185,AAPL
12.9266,13.0867,12.8852,12.9623,325940083.67081,AAPL
13.0294,13.1923,12.975,13.1627,378292363.57512,AAPL
13.1745,13.2407,13.0451,13.14,324154324.70702,AAPL
13.0935,13.2929,13.0867,13.1677,280487756.32899,AAPL
13.14,13.2694,13.0679,13.2535,250720451.19248,AAPL
13.2377,13.3168,13.1923,13.2575,230696214.1174,AAPL
13.3512,13.3968,13.2664,13.3008,253780377.03037,AAPL
13.3436,13.37,13.0738,13.0916,311565889.38167,AAPL
13.2307,13.2397,13.1084,13.1331,241003965.90492,AAPL
13.1241,13.1538,12.899,12.9069,426075436.73828,AAPL
13.5231,13.697,13.4106,13.5706,686232457.77377,AAPL
13.5775,13.5972,13.4273,13.5094,266218019.02704,AAPL
13.4116,13.5865,13.3809,13.5865,232093627.6613,AAPL
13.5805,13.8631,13.5608,13.7959,287767962.53729,AAPL
13.8611,14.0852,13.8392,13.9655,358605623.94861,AAPL
14.0171,14.0912,13.8462,13.9411,374102181.32389,AAPL
14.0367,14.0732,13.9635,14.0702,238936706.95874,AAPL
14.1098,14.2589,14.0692,14.2502,317958909.30701,AAPL
14.3164,14.4999,14.2384,14.4636,369421773.43802,AAPL
14.4199,14.5377,14.2384,14.3329,388218073.66966,AAPL
14.2896,14.3875,14.2254,14.3243,346377293.83258,AAPL
14.3846,14.3925,14.2006,14.2976,294674050.75432,AAPL
14.2224,14.2796,14.0692,14.0952,308056624.04796,AAPL
14.1673,14.5327,14.1603,14.4919,419445790.13234,AAPL
14.6037,15.3395,14.5128,15.1815,1013829669.3473,AAPL
15.4381,15.6377,15.302,15.458,870603541.61758,AAPL
15.3948,15.5795,15.1666,15.439,564466811.45877,AAPL
15.5092,15.5982,15.4689,15.5775,416940433.30293,AAPL
15.6397,15.9301,15.6297,15.7465,587651307.51058,AAPL
15.8076,15.8344,15.5301,15.5391,412626817.07231,AAPL
15.617,15.7287,15.543,15.5785,386447336.93463,AAPL
15.6595,15.6793,15.448,15.5982,280965536.50729,AAPL
15.6072,15.6092,15.4848,15.5371,256240473.78903,AAPL
15.5281,15.8216,15.5201,15.5982,380972781.9681,AAPL
15.442,15.5834,15.0816,15.1508,488220126.09878,AAPL
15.0718,15.376,15.0718,15.2239,353948395.87707,AAPL
15.2457,15.3968,15.2299,15.2477,275808650.49787,AAPL
15.3464,15.376,15.1755,15.1964,311841095.76201,AAPL
15.292,15.5231,15.1134,15.1508,382412601.38967,AAPL
15.4917,15.5746,15.3898,15.4639,396829438.47777,AAPL
15.5122,15.5261,15.3089,15.3593,271942124.02309,AAPL
15.455,15.4867,15.1934,15.449,413550944.8555,AAPL
15.6595,15.7524,15.6142,15.6969,391692620.91859,AAPL
15.6979,15.7365,15.1795,15.3385,855089397.39094,AAPL
14.4821,14.6907,14.415,14.5038,1034363915.9993,AAPL
14.5277,14.7439,14.4527,14.6589,464924080.60767,AAPL
14.5543,14.6322,14.412,14.418,343978109.13863,AAPL
14.2966,14.3154,13.869,13.9586,631201526.26149,AAPL
13.8914,14.2561,13.8777,14.1187,459720751.9459,AAPL
14.3636,14.4626,14.2866,14.411,525044797.76096,AAPL
14.5968,14.7559,14.5504,14.6461,465086790.87591,AAPL
14.823,14.8389,14.4517,14.4939,804579825.6518,AAPL
15.3849,15.4107,14.9673,15.2149,876550833.57837,AAPL
15.3464,15.3651,15.1272,15.1676,417797534.62902,AAPL
15.1775,15.1845,14.9295,14.9325,364808825.35248,AAPL
15.0718,15.1498,15.0076,15.0796,272639173.86458,AAPL
15.0026,15.0314,14.9089,14.9722,262407805.91353,AAPL
14.8863,15.0254,14.7972,14.8703,297460135.04067,AAPL
14.8359,15.1686,14.8339,15.1311,406921650.59408,AAPL
15.06,15.2506,15.0016,15.1815,332215096.5323,AAPL
